Exer,Esc,RA_HASH,Cur,Ser,Per,Fingr,StIni,StFin,DtSitCur,CdDis,CurDis,SerDis,PerDis,G,T,L,OriDisc,StIniDisc,StFinDisc,DtStDisc,SemDisc,CritDisc,QtTrabalhos,KT,KP,P1,P2,PS1,P3,P4,PS2,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,MT,MP,MF,Partição,$R-P3,$RC-P3,$RI-P3
2015.000,EEM,a39ce3d354db4eee527319e46ea7904e,PM,2.000,D,REN,REP,PRO,17-02-2016,EFB106,FB,1.000,D,2.000,3.000,5.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,6.5,4.5,5,6,5.5,$null$,5,9.5,10,6,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,66d32ad792cc00610fd38446dc806681,FB,1.000,N,TFRI,REP,RET,01-02-2016,EFB106,FB,1.000,N,2.000,3.000,6.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,2.5,2,5.5,3.5,1.5,2.5,8.5,5.5,5.5,6,5.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,4,0.205,10
2015.000,EEM,4a2e7bdcf4e151c63eba9842fdaa7e68,QM,2.000,N,REN,REG,RET,01-02-2016,EFB106,FB,1.000,N,3.000,5.000,9.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,2.5,2.5,5.5,3,2,2.5,8,8.5,9,6.5,4,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.205,10
2015.000,EEM,7364cab6a05e63bdec8d06a2e345a55d,CV,2.000,D,REN,REG,RET,01-02-2016,EFB106,FB,1.000,D,2.000,4.000,7.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,3.5,1.5,3,4.5,$null$,6,8.5,8.5,8,7.5,9.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2015.000,EEM,8e6c610dffce991c32f63e2cb549810e,FB,1.000,D,REN,REP,PRO,01-02-2016,EFB106,FB,1.000,D,4.000,8.000,15.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,4,5.5,1.5,6.5,8.5,$null$,2.5,6.5,6,6,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,6b48606a928fe49275b19116ff9b5cc3,MC,2.000,N,REN,REG,RET,01-02-2016,EFB106,FB,1.000,N,3.000,5.000,10.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,5,0,1,2.5,4,3.5,8.5,6,4,6,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,1.5,0.156,3
2015.000,EEM,c99078817ed41fe6648ac154ae89523e,CV,2.000,N,TFRE,REG,RET,01-02-2016,EFB106,FB,1.000,D,9.000,17.000,33.000,ADP,MAT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,2,$null$,4,5.5,3.5,$null$,4,2.5,3.5,6,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2015.000,EEM,ffeb126024de5cf389ba378905bf257f,FB,1.000,N,REN,REP,RET,01-02-2016,EFB106,FB,1.000,N,1.000,1.000,2.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,4,3,2,4,1.5,3.5,7.5,7,8.5,6,4,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2015.000,EEM,5006ef59d767687dbb281cb7e959a6d5,PM,2.000,D,REN,REG,RET,01-02-2016,EFB106,FB,1.000,D,2.000,3.000,6.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,$null$,$null$,1.5,$null$,$null$,3,9,5.5,5,4,4,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2015.000,EEM,c3d41f3359dbccdca16a338bfe992657,QM,2.000,D,REN,REP,PRO,01-02-2016,EFB106,FB,1.000,D,2.000,4.000,7.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,3.5,6,3.5,6,5.5,6.5,8.5,4.5,8.5,6,5.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,8a261503ebb199f0521b4346c5d59b16,FB,1.000,N,REN,REP,PRO,01-02-2016,EFB106,FB,1.000,N,1.000,2.000,3.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,6,2.5,6,3.5,1.5,6.5,9,6,6,4,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,50ad04d03f568107cf7e105a81298b55,QM,2.000,D,REN,REG,TRG,25-05-2015,EFB106,FB,1.000,D,2.000,4.000,8.000,REG,DEP,TRC,25-05-2015,AN,C2,5.000,0.3,0.7,5.5,$null$,$null$,$null$,$null$,$null$,8.5,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2015.000,EEM,fb3a07cf66e674aaae1a8f02abb5861d,CV,2.000,N,REN,REP,RET,01-02-2016,EFB106,FB,1.000,N,3.000,5.000,9.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,3.5,$null$,2.5,$null$,$null$,$null$,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2015.000,EEM,660daa62bfc3f4504ff513c82c56a27f,FB,1.000,N,RTRG,REP,PRO,01-02-2016,EFB106,FB,1.000,N,1.000,2.000,4.000,REG,MDT,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,3.5,2.5,4.5,4.5,2.5,6.5,7,4,7.5,6,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,84637c92695924e0c8bfc5d21953bf53,CV,2.000,D,REN,REP,PRO,01-02-2016,EFB106,FB,1.000,D,3.000,5.000,9.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,5,5.5,6,6,7,$null$,8.5,9,3,5.5,5.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,a85fd9d7e6703eb01a368e430ae7e7b7,FB,1.000,N,REN,REP,PRO,02-02-2016,EFB106,FB,1.000,N,2.000,3.000,5.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7,3,7,3.5,2.5,$null$,7.5,9.5,10,9.5,8.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,fb6c3dcf98d3cea5838c5c1293fa7d85,FB,1.000,N,REN,REP,PRO,01-02-2016,EFB106,FB,1.000,N,2.000,3.000,6.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,10,7,$null$,6.5,5,$null$,8,8.5,10,8,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,89e15f7a3cd8d0d9bb5b434d4714510d,QM,2.000,D,REN,REG,TRG,08-09-2015,EFB106,FB,1.000,D,3.000,5.000,10.000,REG,DEP,TRC,08-09-2015,AN,C2,5.000,0.3,0.7,2.5,2,3,$null$,$null$,$null$,4,6,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2015.000,EEM,1fbdfa7d9c4d579110791e89823eb231,FB,1.000,N,REN,REP,PRO,01-02-2016,EFB106,FB,1.000,N,3.000,6.000,12.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7.5,0.5,5,3.5,2,6,8,7.5,4,6,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,f5465eb1c51e615b19d81e5f2f058b35,CV,2.000,N,REN,REG,RET,01-02-2016,EFB106,FB,1.000,N,3.000,5.000,9.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,9.5,5,$null$,5.5,6,$null$,7,3,1.5,9,7,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2015.000,EEM,c381a8a72a71e1e4af1fb4eced8b2f39,CA,2.000,N,TFRI,REG,RET,01-02-2016,EFB106,FB,1.000,N,2.000,4.000,8.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,8,2,4.5,2,3.5,$null$,9.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,4,0.205,10
2015.000,EEM,b4d48e74c1a3c3117ea4de6b036cd407,FB,1.000,N,REN,REP,RET,01-02-2016,EFB106,FB,1.000,N,2.000,4.000,7.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,$null$,$null$,$null$,$null$,$null$,$null$,3.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2015.000,EEM,39d78deb91256def55a46f7a671b96ad,CV,2.000,N,REN,REG,RET,01-02-2016,EFB106,FB,1.000,N,4.000,7.000,13.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,$null$,$null$,4.5,$null$,$null$,$null$,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2015.000,EEM,8c5ee900e5385f94191b8e786d4c9115,MC,2.000,D,REN,REG,RET,01-02-2016,EFB106,FB,1.000,D,3.000,6.000,12.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7,6,$null$,7,2.5,$null$,8.5,10,8,10,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5.5,0.161,7
2015.000,EEM,c794cad5938a6e62e5ef07b189ae6538,PM,2.000,N,REN,REG,RET,01-02-2016,EFB106,FB,1.000,N,3.000,6.000,11.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,7,3,2,3.5,1,$null$,8.5,4.5,2,7,0,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2015.000,EEM,59cd833e0b81a5763e7bf5ac0bbf8ee8,FB,1.000,D,REN,REP,RET,01-02-2016,EFB106,FB,1.000,D,4.000,8.000,16.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,3,2.5,1,2,3,3,3,7,3,1,2,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2015.000,EEM,148a1260110970fbfcf50839af1913ed,PM,2.000,D,REN,REP,RET,01-02-2016,EFB106,FB,1.000,D,4.000,7.000,13.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,6,5.5,4.5,5,6,$null$,7.5,10,7.5,6,5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5.5,0.161,7
2015.000,EEM,65a51c3530de422145ea7ff0d0fe8c5e,FB,1.000,N,REN,REP,RET,01-02-2016,EFB106,FB,1.000,N,2.000,4.000,8.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,4.5,$null$,1,0,$null$,$null$,8.5,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2015.000,EEM,892ee2b4a52276b7c22369bda068becf,FB,1.000,N,REN,REP,PRO,01-02-2016,EFB106,FB,1.000,N,4.000,7.000,14.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7,5,$null$,6,7,$null$,7.5,7,9,7,7.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,ce47e9ad1bbefed5ff0f9882e10083b2,FB,1.000,D,REN,REP,TRG,08-06-2015,EFB106,FB,1.000,D,4.000,8.000,16.000,REG,DEP,TRC,08-06-2015,AN,C2,5.000,0.3,0.7,4,$null$,$null$,$null$,$null$,$null$,9,7,1,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2015.000,EEM,a962c7d8b8768d1a474936bd1bcba1b3,FB,1.000,N,REN,REP,CAN,30-11-2015,EFB106,FB,1.000,N,1.000,2.000,4.000,REG,DEP,$null$,$null$,AN,C2,5.000,0.3,0.7,0,$null$,$null$,$null$,$null$,$null$,9.5,0.5,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,0,0.217,4
2015.000,EEM,09959f7053cfedaa07eb154ab673ce3b,FB,1.000,N,TFRI,REP,PRO,01-02-2016,EFB106,FB,1.000,N,1.000,1.000,1.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7.5,3.5,8,6,2.5,5,8,8,10,6,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,86a6d3df423bdc71c0c68b40a517f0ae,FB,1.000,N,REN,REP,PRO,28-12-2015,EFB106,FB,1.000,N,3.000,5.000,9.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,8,6.5,7,5.5,3,$null$,9,6.5,9.5,6,5.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,461443fbfe3493cffde1cd0e4752a3e4,PM,2.000,D,REN,REG,TRG,10-09-2015,EFB106,FB,1.000,D,3.000,5.000,9.000,REG,DEP,TRC,10-09-2015,AN,C2,5.000,0.3,0.7,6.5,5.5,4,$null$,$null$,$null$,8,7,9.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5.5,0.161,7
2015.000,EEM,f8696abd8f73f1f45d40602a397efa15,FB,1.000,D,RTRG,REP,RET,01-02-2016,EFB106,FB,1.000,D,5.000,10.000,19.000,REG,MDT,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,2,2,3.5,2.5,3.5,4,8,4,4,7,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
2015.000,EEM,cea14c63c130cbfac3e247608b307beb,QM,2.000,D,REN,REP,RET,01-02-2016,EFB106,FB,1.000,D,10.000,20.000,39.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,$null$,$null$,$null$,$null$,$null$,$null$,8,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,2_Testando,0,0.217,4
2015.000,EEM,b4dd3179078134d63d688b982ff5a089,PM,2.000,D,REN,REG,PRO,01-02-2016,EFB106,FB,1.000,D,4.000,7.000,14.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,5.5,4.5,4.5,4,$null$,4,8.5,3.5,4,7,9,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,6.5,0.133,13
2015.000,EEM,bf790256def02094d30517827297390b,QM,2.000,N,REN,REP,PRO,01-02-2016,EFB106,FB,1.000,N,3.000,6.000,12.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,5.5,6,7.5,5.5,6,$null$,9,7.5,9,7.5,7.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,3fcb88155c96098a93854c8e5fa45336,FB,1.000,D,REN,REP,RET,01-02-2016,EFB106,FB,1.000,D,5.000,10.000,20.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,1,3,2.5,4.5,0.5,$null$,8.5,5.5,7,5.5,2.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,3.5,0.146,6
2015.000,EEM,c93424a2ca47da6fc970369ca5ef29d9,FB,1.000,N,REN,REP,PRO,01-02-2016,EFB106,FB,1.000,N,4.000,7.000,14.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,7.5,4.5,3.5,5,7,$null$,9,8,8,9,7.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5,0.183,12
2015.000,EEM,2b3d4ec86d136601f718d9b434bca394,FB,1.000,D,REN,REP,RET,01-02-2016,EFB106,FB,1.000,D,3.000,6.000,11.000,REG,DEP,AP1,01-02-2016,AN,C2,5.000,0.3,0.7,5,4.5,5.5,7.5,7,$null$,10,0.5,2,7,6.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,5.5,0.161,7
2015.000,EEM,6faa3f30d8732e50fc387d3a78f8312d,QM,2.000,D,REN,REG,RET,01-02-2016,EFB106,FB,1.000,D,4.000,8.000,15.000,REG,DEP,RP1,01-02-2016,AN,C2,5.000,0.3,0.7,4,3.5,3,4.5,4.5,2.5,9,9,9,5.5,7.5,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,1_Treinamento,2,0.145,11
